"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"44"	3.32817981309015e-32	0.449757240250897	0.282	0.376	7.05074893403149e-28	"0"	"LRRC75A"
"45"	2.97296334914282e-27	0.402442716195824	0.303	0.206	6.29822285515906e-23	"0"	"ANAPC1P1"
"46"	4.63213126382629e-12	0.689376533554198	0.27	0.225	9.81317008241599e-08	"0"	"IL4I1"
"47"	6.03456407670935e-09	1.18747408113434	0.298	0.258	0.000127842239965088	"0"	"ANKRD11"
"48"	4.13201202785064e-07	0.559095652855984	0.268	0.316	0.00875366748100158	"0"	"GAS5-AS1"
"49"	2.71384867406202e-06	0.431948037475694	0.261	0.232	0.0574928841600038	"0"	"PPDPF"
"50"	1.18701178725594e-05	0.43589694428172	0.25	0.31	0.251468447130171	"0"	"IFITM3"
"51"	0	1.3376665500751	0.778	0.194	0	"1"	"CCR7"
"52"	0	1.29795447501257	0.76	0.181	0	"1"	"TCF7"
"53"	0	1.26449550237951	0.622	0.15	0	"1"	"TXK"
"54"	0	1.22096978580239	0.52	0.122	0	"1"	"MYC"
"55"	0	1.11719382448323	0.696	0.199	0	"1"	"LEF1"
"56"	0	1.08774316409721	0.603	0.193	0	"1"	"LDLRAP1"
"57"	0	1.00769830807009	0.767	0.281	0	"1"	"SELL"
"58"	0	0.990560713201403	0.532	0.117	0	"1"	"MAL"
"59"	0	0.908370770980445	0.694	0.302	0	"1"	"NOSIP"
"60"	0	0.850340570087278	0.584	0.22	0	"1"	"PRKCQ-AS1"
"61"	0	0.837938572970063	0.627	0.274	0	"1"	"ABLIM1"
"62"	0	0.816216470336107	0.648	0.236	0	"1"	"SERINC5"
"63"	0	0.803366960774038	0.87	0.445	0	"1"	"EEF1G"
"64"	0	0.69729902357936	0.898	0.46	0	"1"	"RPS6"
"65"	0	0.693868908001324	0.766	0.399	0	"1"	"LINC00861"
"66"	4.62734800021747e-270	1.1776925789626	0.395	0.096	9.80303673846071e-266	"1"	"TRABD2A"
"67"	4.55220410000627e-262	0.856832017475974	0.522	0.204	9.64384438586329e-258	"1"	"RASGRP2"
"68"	1.35171453290629e-210	1.56265225416919	0.343	0.052	2.86360723796197e-206	"1"	"ACTN1"
"69"	1.05646882383781e-208	1.23509950488922	0.35	0.077	2.23812920330041e-204	"1"	"PRKCA"
"70"	1.50879350875667e-199	0.769588036688958	0.471	0.18	3.19637904830101e-195	"1"	"SATB1"
"71"	2.43121544486034e-191	0.779087171039449	0.503	0.212	5.15052991993664e-187	"1"	"TESPA1"
"72"	1.58996792588869e-186	0.701059442721196	0.485	0.213	3.36834705099519e-182	"1"	"TMEM63A"
"73"	1.00607992858659e-167	1.02658086974952	0.272	0.054	2.13138032871069e-163	"1"	"TSHZ2"
"74"	8.68299086279486e-167	0.883785033847097	0.376	0.119	1.83949161428309e-162	"1"	"C1orf162"
"75"	2.35041069698986e-160	1.330442563666	0.364	0.092	4.97934506157301e-156	"1"	"LEF1-AS1"
"76"	8.1869723871758e-160	0.982412383475976	0.377	0.116	1.73441010022319e-155	"1"	"ANK3"
"77"	4.65647041058417e-147	0.767371520673445	0.438	0.193	9.86473256482255e-143	"1"	"RCAN3"
"78"	2.1264347212385e-143	0.768819205917993	0.404	0.155	4.50485195694375e-139	"1"	"TMEM204"
"79"	1.07486103254508e-125	0.860139849568323	0.31	0.09	2.27709309744674e-121	"1"	"SVIL"
"80"	5.49715793634791e-124	0.890794798261851	0.311	0.093	1.1645729088153e-119	"1"	"ITGA6"
"81"	6.44732270514276e-123	0.720610193112909	0.371	0.172	1.36586531508449e-118	"1"	"LINC01550"
"82"	2.79481822235795e-118	1.01934396177334	0.273	0.058	5.92082240406533e-114	"1"	"BACH2"
"83"	1.15126627767896e-113	0.704933353610246	0.332	0.119	2.43895760926287e-109	"1"	"IL6R"
"84"	1.91336769887799e-105	0.918374546936275	0.334	0.139	4.05346947007301e-101	"1"	"NELL2"
"85"	4.00839752924005e-89	0.755472200306744	0.298	0.105	8.49179016569505e-85	"1"	"EPHX2"
"86"	2.78846423065262e-81	0.710767673379129	0.309	0.139	5.90736147263757e-77	"1"	"TIAM1"
"87"	1.4864193377559e-67	0.784278679186009	0.259	0.089	3.14897936703587e-63	"1"	"ADPRM"
"88"	2.69682714728712e-67	0.881069636440735	0.251	0.083	5.71322831152775e-63	"1"	"RASGRF2"
"89"	6.62958770691151e-67	0.699337968597903	0.271	0.118	1.4044781557092e-62	"1"	"SESN3"
"90"	3.25782702732829e-54	0.753278211911125	0.261	0.11	6.90170655739498e-50	"1"	"MAML2"
"91"	8.3250182284549e-48	0.843912796934824	0.27	0.113	1.76365511169817e-43	"1"	"SLC8B1"
"92"	1.34044517065036e-46	0.700761111320326	0.368	0.211	2.8397330940228e-42	"1"	"SESN1"
"93"	2.31112681732123e-46	1.22977582866063	0.268	0.122	4.89612216249502e-42	"1"	"LOC728554"
"94"	7.73256422033702e-34	0.689943579875925	0.264	0.154	1.6381437300784e-29	"1"	"RPS18P9"
"95"	5.71994767971264e-30	0.842606168514855	0.253	0.328	1.21177091594712e-25	"1"	"HCG4"
"96"	2.58727073797253e-27	0.70574333653274	0.28	0.156	5.4811330583948e-23	"1"	"CRTC3"
"97"	8.83271358605898e-22	0.847358360051302	0.304	0.195	1.87121037320659e-17	"1"	"WWP1"
"98"	2.69649564905147e-12	1.0288236241561	0.251	0.153	5.71252603251554e-08	"1"	"PLEKHG5"
"99"	1.11114920773546e-09	0.920594717182869	0.301	0.237	2.35396959658758e-05	"1"	"TEAD2"
"100"	0.000142153199001046	0.901343247036634	0.276	0.287	1	"1"	"DLG4"
"101"	0	2.60464027478831	0.441	0.021	0	"2"	"PRSS23"
"102"	0	2.43505536155884	0.513	0.036	0	"2"	"FCGR3A"
"103"	0	2.41850713153768	0.724	0.048	0	"2"	"CX3CR1"
"104"	0	2.3547648793827	0.711	0.037	0	"2"	"FGFBP2"
"105"	0	2.28741073986368	0.486	0.034	0	"2"	"FCGR3B"
"106"	0	2.25649484350032	0.52	0.036	0	"2"	"FGR"
"107"	0	2.046690574268	0.673	0.071	0	"2"	"ADGRG1"
"108"	0	1.94621358465861	0.586	0.049	0	"2"	"S1PR5"
"109"	0	1.92716461804272	0.45	0.038	0	"2"	"C1orf21"
"110"	0	1.72151458270099	0.785	0.131	0	"2"	"PLEK"
"111"	0	1.67641445943166	0.751	0.106	0	"2"	"GNLY"
"112"	0	1.66578930060888	0.676	0.099	0	"2"	"FCRL6"
"113"	0	1.54558306542326	0.66	0.127	0	"2"	"ZEB2"
"114"	0	1.47159027213642	0.557	0.1	0	"2"	"ADRB2"
"115"	0	1.43090631638931	0.61	0.128	0	"2"	"KLRD1"
"116"	0	1.41737786558299	0.594	0.148	0	"2"	"TGFBR3"
"117"	0	1.40923816317249	0.615	0.206	0	"2"	"EFHD2"
"118"	0	1.36987708644725	0.914	0.23	0	"2"	"GZMH"
"119"	0	1.22570851956156	0.977	0.299	0	"2"	"NKG7"
"120"	0	1.21275804267333	0.809	0.208	0	"2"	"KLRG1"
"121"	0	1.1516211980662	0.944	0.375	0	"2"	"PRF1"
"122"	0	1.10782434145193	0.708	0.183	0	"2"	"A2M"
"123"	0	1.08329227494754	0.802	0.244	0	"2"	"TARP"
"124"	0	1.00137735133307	0.767	0.18	0	"2"	"GZMB"
"125"	0	0.962473297954232	0.603	0.168	0	"2"	"SLAMF7"
"126"	2.19268304768048e-295	1.44801298348016	0.495	0.106	4.64519903651109e-291	"2"	"TBX21"
"127"	2.8666100376544e-289	1.3107557717494	0.457	0.054	6.07291336477085e-285	"2"	"ZEB2-AS1"
"128"	1.43225033056641e-287	3.24933288314153	0.404	0.042	3.03422232530494e-283	"2"	"SPON2"
"129"	6.75068835734251e-250	1.35627952526384	0.545	0.177	1.43013332850301e-245	"2"	"PATL2"
"130"	1.27252128346701e-229	2.09356158327565	0.36	0.033	2.69583633902485e-225	"2"	"ITGAM"
"131"	1.3140107202506e-224	2.64646804293323	0.322	0.021	2.7837317108509e-220	"2"	"LILRB1"
"132"	6.53000957263146e-216	1.03713827170699	0.431	0.106	1.38338252796198e-211	"2"	"LINC00612"
"133"	3.28285196606653e-191	1.26530795486674	0.411	0.116	6.95472189011195e-187	"2"	"USP28"
"134"	1.26150071033908e-179	1.18970957766783	0.391	0.091	2.67248925485334e-175	"2"	"PTGDR"
"135"	3.93337561816121e-178	1.61059914881924	0.373	0.071	8.33285624707452e-174	"2"	"TTC38"
"136"	3.97196426422277e-167	1.2546024209867	0.373	0.088	8.41460629375594e-163	"2"	"MTSS1"
"137"	5.13654197079624e-167	1.56317151949399	0.332	0.073	1.08817641651318e-162	"2"	"ADGRG5"
"138"	2.50938810163168e-162	1.18596878505256	0.314	0.055	5.31613869330671e-158	"2"	"RAP1GAP2"
"139"	6.52739540951089e-160	2.05055169822299	0.272	0.021	1.38282871750488e-155	"2"	"OSBPL5"
"140"	1.28273503659497e-155	1.43810875998914	0.361	0.088	2.71747417502645e-151	"2"	"VCL"
"141"	2.89830570968935e-151	1.33622579856818	0.349	0.089	6.14006064597689e-147	"2"	"LPCAT1"
"142"	1.83666368535186e-143	1.46164025650803	0.366	0.114	3.89097201741792e-139	"2"	"TTC16"
"143"	2.66423999336409e-134	1.33051598318625	0.345	0.091	5.64419242594183e-130	"2"	"CEP78"
"144"	4.42964720655275e-127	1.5801235681355	0.304	0.059	9.38420760708199e-123	"2"	"PLEKHG3"
"145"	9.12710998693083e-127	1.23784978360354	0.325	0.087	1.9335782507313e-122	"2"	"CD244"
"146"	1.43396976276973e-125	1.07083724422378	0.31	0.081	3.03786494242767e-121	"2"	"PRR5L"
"147"	8.44022749055214e-86	1.0515284326267	0.266	0.076	1.78806219387347e-81	"2"	"GSAP"
"148"	9.10032257488716e-85	1.04879484831566	0.271	0.089	1.92790333748985e-80	"2"	"MCTP2"
"149"	8.16904091238327e-27	1.07873014643928	0.216	0.318	1.7306113172884e-22	"2"	"GAS5-AS1"
"150"	1.31761302015735e-22	0.944072980284674	0.306	0.198	2.79136318320335e-18	"2"	"HLA-DPB2"
"151"	0	0.859169916205398	0.901	0.518	0	"3"	"B2M"
"152"	1.28103974098053e-265	0.902786129373363	0.785	0.498	2.71388269126725e-261	"3"	"TMSB4X"
"153"	3.12280068496226e-113	0.853586658241432	0.681	0.466	6.61565325109254e-109	"3"	"S100A4"
"154"	2.51336722942119e-97	1.18487863111655	0.491	0.274	5.32456847552879e-93	"3"	"IFITM3"
"155"	1.1183963314129e-81	0.858443629602417	0.459	0.275	2.36932262809822e-77	"3"	"HIST1H4C"
"156"	1.14721575691509e-56	0.873303544574576	0.585	0.427	2.43037658102461e-52	"3"	"S100A6"
"157"	1.0278903017786e-50	1.75800862221909	0.444	0.273	2.17758560431797e-46	"3"	"SKP1P2"
"158"	1.35277982342792e-47	0.852314280692298	0.589	0.416	2.86586405593204e-43	"3"	"S100A11"
"159"	5.93136807270138e-47	0.917771014117951	0.407	0.297	1.25656032620179e-42	"3"	"ISG15"
"160"	1.06871720004091e-42	1.21212950826496	0.415	0.288	2.26407738828666e-38	"3"	"LGALS1"
"161"	6.72741042790275e-41	1.09103253135841	0.558	0.41	1.4252018991512e-36	"3"	"CRIP1"
"162"	2.14207034133272e-37	1.50099090933128	0.483	0.33	4.53797601811336e-33	"3"	"COX6A1"
"163"	2.7589388180988e-31	1.93595137890041	0.316	0.244	5.84481188614232e-27	"3"	"ATP5I"
"164"	4.0635096475828e-31	0.893618237405993	0.475	0.377	8.60854518840416e-27	"3"	"ATP5E"
"165"	1.26947564802185e-29	1.1896749557316	0.357	0.256	2.68938416033428e-25	"3"	"RPL23P8"
"166"	8.74922280661416e-29	1.4138494113084	0.275	0.201	1.85352285158121e-24	"3"	"SLIRP"
"167"	8.62462760122925e-27	0.909649783849221	0.413	0.301	1.82712735732042e-22	"3"	"UQCR10"
"168"	8.01980727713984e-26	1.55757162292405	0.299	0.24	1.69899617166208e-21	"3"	"MYL5"
"169"	1.47631855053535e-25	1.28155640598691	0.431	0.344	3.12758084930913e-21	"3"	"TXN"
"170"	2.47637897178912e-25	1.12468405587788	0.425	0.298	5.24620885173526e-21	"3"	"NDUFB2"
"171"	3.93759809996208e-24	1.03842369283651	0.386	0.281	8.34180157476966e-20	"3"	"NOP10"
"172"	4.12327262055276e-24	1.50253995027205	0.299	0.246	8.73515304664102e-20	"3"	"NDUFA3"
"173"	1.12022217063784e-20	0.885786849072654	0.42	0.345	2.37319066849627e-16	"3"	"DBI"
"174"	2.78899885476679e-20	1.55099058400391	0.322	0.236	5.90849407382345e-16	"3"	"COPS9"
"175"	2.98500942785082e-20	1.28713004566425	0.503	0.389	6.32374247290197e-16	"3"	"CD99"
"176"	3.16672924810742e-20	1.28276195252975	0.27	0.231	6.70871591211557e-16	"3"	"MRPL41"
"177"	1.64484369952835e-19	0.885356730331367	0.305	0.245	3.48460137745082e-15	"3"	"NDUFB3"
"178"	2.06770037803529e-19	0.880281773574954	0.433	0.318	4.38042325086777e-15	"3"	"NDUFA1"
"179"	5.14868636544156e-19	0.928237877117303	0.365	0.29	1.09074920651879e-14	"3"	"NDUFB7"
"180"	6.73284275409323e-18	1.33662637530611	0.326	0.248	1.42635273745465e-13	"3"	"SEC61G"
"181"	2.43037076193061e-17	0.899146480563218	0.413	0.325	5.14874045915e-13	"3"	"RBX1"
"182"	1.86041733923721e-16	1.02172590868576	0.297	0.252	3.94129413317404e-12	"3"	"RNPC3"
"183"	2.25668339097852e-16	1.17861978126604	0.256	0.224	4.780783763788e-12	"3"	"LSM7"
"184"	2.98463851675027e-16	0.994397063219752	0.385	0.293	6.32295669773546e-12	"3"	"ATP5J2"
"185"	6.72784111108174e-16	1.04721534059045	0.37	0.264	1.42529313938267e-11	"3"	"NACA2"
"186"	3.41719012407732e-14	1.10843511534964	0.304	0.252	7.2393172778578e-10	"3"	"NDUFC1"
"187"	4.65325646325496e-14	0.849425735750091	0.401	0.337	9.85792381740563e-10	"3"	"SEC61B"
"188"	5.1854053518588e-14	0.834666464898542	0.282	0.266	1.09852812379129e-09	"3"	"NDUFB6"
"189"	6.96880222809189e-14	1.74936098337782	0.256	0.223	1.47634075202127e-09	"3"	"COX17"
"190"	7.00182702448992e-14	1.5855728178651	0.307	0.258	1.48333705513819e-09	"3"	"ROMO1"
"191"	2.35327685520619e-13	1.26195091758006	0.265	0.233	4.98541701775431e-09	"3"	"UQCRHL"
"192"	6.34553924323624e-10	1.6200753504468	0.334	0.322	1.3443024886796e-05	"3"	"SUMO1P3"
"193"	2.97905899766643e-09	1.11505323633592	0.277	0.252	6.31113648655633e-05	"3"	"MRPL33"
"194"	9.6225143986398e-09	1.43133137382499	0.292	0.313	0.000203852967535184	"3"	"HMGN3-AS1"
"195"	1.83419171735763e-07	0.87647814556514	0.282	0.266	0.00388573515322214	"3"	"NDUFA2"
"196"	7.07232381197009e-07	1.05881855574775	0.314	0.291	0.0149827179956586	"3"	"NDUFS6"
"197"	1.25162835192565e-05	1.2071712225483	0.322	0.339	0.26515746635545	"3"	"MAP1LC3B2"
"198"	0.000180258445289219	0.909768622648282	0.219	0.26	1	"3"	"HNRNPCL3"
"199"	0.000190653192736986	0.895415946056056	0.219	0.26	1	"3"	"HNRNPCL1"
"200"	0.00126380003497739	0.9137981455843	0.125	0.252	1	"3"	"SPDYA"
"201"	0	4.71030513857148	0.448	0.009	0	"4"	"IL1R2"
"202"	0	3.13431228933279	0.736	0.041	0	"4"	"CCR8"
"203"	0	3.12073017282539	0.794	0.117	0	"4"	"TNFRSF4"
"204"	0	2.7609864865568	0.849	0.107	0	"4"	"TNFRSF18"
"205"	0	2.58709830811118	0.662	0.06	0	"4"	"TNFRSF9"
"206"	0	2.37459786701673	0.59	0.036	0	"4"	"LAYN"
"207"	0	2.36918766610051	0.909	0.113	0	"4"	"FOXP3"
"208"	0	2.32529912797449	0.603	0.096	0	"4"	"LAIR2"
"209"	0	2.16463820637184	0.792	0.126	0	"4"	"IL2RA"
"210"	0	1.74054280697834	0.802	0.229	0	"4"	"ICOS"
"211"	0	1.71277946110004	0.819	0.158	0	"4"	"CTLA4"
"212"	0	1.70965610366542	0.667	0.127	0	"4"	"DUSP4"
"213"	0	1.51526473681546	0.89	0.342	0	"4"	"BATF"
"214"	2.68492083274479e-306	1.87165982673547	0.602	0.092	5.68800478416985e-302	"4"	"ENTPD1"
"215"	1.03766231873128e-300	3.06114726186658	0.511	0.035	2.19828762223223e-296	"4"	"SDC4"
"216"	5.97213608957353e-279	2.46612620703036	0.708	0.282	1.26519703057615e-274	"4"	"MIR4632"
"217"	4.69065684848376e-274	4.54412440868925	0.255	0.005	9.93715653351285e-270	"4"	"CD177"
"218"	4.26278547432824e-248	1.76916209862696	0.516	0.069	9.03071102736438e-244	"4"	"F5"
"219"	2.35881938668919e-247	3.67531715799923	0.312	0.011	4.99715887070106e-243	"4"	"EBI3"
"220"	2.51009574258621e-228	2.60395362546802	0.485	0.034	5.31763783066889e-224	"4"	"VDR"
"221"	2.25033615811725e-219	1.78494042177249	0.575	0.155	4.76733715097139e-215	"4"	"TYMP"
"222"	3.86162702821311e-200	1.93768729599513	0.449	0.046	8.18085685926947e-196	"4"	"IKZF4"
"223"	2.29326309304361e-185	1.48324358282237	0.545	0.139	4.85827786261288e-181	"4"	"ACP5"
"224"	1.40715984772702e-183	3.02564169443986	0.406	0.014	2.98106813740969e-179	"4"	"IL1R1"
"225"	1.15696647940535e-144	1.63910046007738	0.455	0.084	2.45103348662023e-140	"4"	"PMAIP1"
"226"	8.91435381261519e-130	1.81862991328418	0.377	0.046	1.88850585520253e-125	"4"	"GADD45A"
"227"	3.63853813347947e-127	1.81619242092072	0.382	0.062	7.70824303577625e-123	"4"	"LTA"
"228"	3.09064488798758e-123	1.61439919955852	0.412	0.069	6.54753119520169e-119	"4"	"ASB2"
"229"	3.96462249656164e-123	2.42024774860142	0.34	0.021	8.39905275896584e-119	"4"	"LAPTM4B"
"230"	1.82224125880124e-121	1.64604576953127	0.466	0.116	3.86041810677042e-117	"4"	"MAGEH1"
"231"	1.06347290661614e-112	1.78833249895264	0.39	0.031	2.2529673526663e-108	"4"	"FANK1"
"232"	1.49732504230962e-112	1.88060302068011	0.379	0.073	3.17208310213292e-108	"4"	"CSF1"
"233"	1.58013715911163e-103	2.84214986435531	0.29	0.011	3.347520571578e-99	"4"	"CLEC7A"
"234"	1.21790151868561e-100	1.5365554816228	0.379	0.082	2.58012436733547e-96	"4"	"BEX3"
"235"	1.57885585601668e-98	1.51827740554619	0.427	0.14	3.34480613097133e-94	"4"	"OTUD5"
"236"	2.09906787608894e-93	1.85087024887624	0.363	0.054	4.44687529549443e-89	"4"	"ETV7"
"237"	7.13378918025393e-93	2.16446219233941	0.329	0.038	1.51129323783679e-88	"4"	"TBC1D8"
"238"	3.01449160498991e-75	2.0322800176907	0.327	0.064	6.38620046517113e-71	"4"	"PTP4A3"
"239"	3.22632844787177e-71	3.08565593613424	0.303	0.044	6.83497681681635e-67	"4"	"CD83"
"240"	2.84570912706854e-70	1.71777431652837	0.332	0.057	6.0286347856947e-66	"4"	"ZC2HC1A"
"241"	3.1456401445965e-70	1.97135477640061	0.387	0.112	6.66403864632768e-66	"4"	"PIM3"
"242"	4.47402504988823e-70	1.63515688416702	0.311	0.037	9.47822206818821e-66	"4"	"MZB1"
"243"	6.17450064898316e-54	2.38118762390702	0.257	0.019	1.30806796248708e-49	"4"	"COL9A2"
"244"	2.74773747143573e-52	1.89097222948972	0.28	0.066	5.82108183323659e-48	"4"	"ZBED2"
"245"	3.57002711805005e-51	3.37427911662778	0.273	0.023	7.56310244958903e-47	"4"	"ZBTB32"
"246"	1.23389927956344e-42	1.56237429592665	0.318	0.082	2.61401562375515e-38	"4"	"ID3"
"247"	8.66235222938162e-42	2.69213786898967	0.253	0.018	1.8351193197945e-37	"4"	"SOX4"
"248"	2.30700074147897e-41	2.39873749907536	0.279	0.043	4.88738107082319e-37	"4"	"MAP1LC3A"
"249"	3.35477029576909e-41	1.49003168569533	0.259	0.038	7.10708087158682e-37	"4"	"GNA15"
"250"	2.46341954483778e-25	2.22232094407144	0.264	0.063	5.21875430573883e-21	"4"	"CD70"
"251"	7.49521153920367e-263	1.41753769869963	0.858	0.475	1.5878605645803e-258	"5"	"RPL13"
"252"	2.90192591215087e-186	1.65662285979936	0.773	0.383	6.14773004489162e-182	"5"	"RPS10"
"253"	2.91781703237855e-158	1.49172665722633	0.755	0.397	6.18139538309397e-154	"5"	"RPS10-NUDT3"
"254"	1.80873431170296e-139	1.62918324013389	0.753	0.46	3.83180363934273e-135	"5"	"RPL10"
"255"	6.25158053761137e-112	1.41277804478532	0.709	0.393	1.32439733689297e-107	"5"	"RPL28"
"256"	1.50473880721813e-98	1.68431784496534	0.741	0.523	3.1877891630916e-94	"5"	"TPT1"
"257"	3.18650334800021e-96	2.86346975217293	0.505	0.228	6.75060734273845e-92	"5"	"RPL18A"
"258"	1.06948376071645e-81	2.21731577623084	0.677	0.413	2.2657013470778e-77	"5"	"RPSAP58"
"259"	3.22112952872268e-69	1.82313523125278	0.669	0.403	6.82396290659899e-65	"5"	"RPL12"
"260"	3.69584443842612e-68	2.55261237610349	0.28	0.136	7.82964644280574e-64	"5"	"RPL13AP20"
"261"	3.14035757272567e-66	1.37242883388827	0.337	0.182	6.65284751781932e-62	"5"	"RPS28"
"262"	3.17387493948365e-66	1.37208239120174	0.674	0.472	6.72385405929612e-62	"5"	"RPS2"
"263"	8.45144614995504e-55	2.70511979444483	0.54	0.287	1.79043886686798e-50	"5"	"WDR38"
"264"	5.65884809740283e-51	2.54381345041959	0.631	0.427	1.19882696943479e-46	"5"	"RPSA"
"265"	3.16149313405825e-44	2.0566608149916	0.383	0.219	6.6976232045024e-40	"5"	"RPL19P12"
"266"	9.10840100297593e-42	3.24581775630474	0.601	0.402	1.92961475248045e-37	"5"	"RPS7"
"267"	1.96692727029585e-41	3.48828439422479	0.599	0.407	4.16693542212177e-37	"5"	"EEF1A1"
"268"	2.24654419219767e-34	2.9575566410735	0.286	0.207	4.75930387117077e-30	"5"	"NACAP1"
"269"	9.12795210356573e-33	2.17876451645684	0.177	0.294	1.9337566531404e-28	"5"	"USMG5"
"270"	8.50268703551827e-30	2.06994129850332	0.134	0.336	1.80129424847455e-25	"5"	"MIR632"
"271"	1.59530867537102e-29	1.54503475937822	0.202	0.297	3.37966142877351e-25	"5"	"SKP1P2"
"272"	5.12076779220218e-28	1.91913932754764	0.301	0.408	1.08483465677803e-23	"5"	"CD99"
"273"	1.30513307593116e-26	2.31678162245947	0.138	0.278	2.76492442136016e-22	"5"	"SMG1P2"
"274"	1.94501168384342e-26	1.88685987339088	0.292	0.438	4.12050725222229e-22	"5"	"EZR-AS1"
"275"	4.74137236673309e-23	3.01825642874561	0.379	0.443	1.00445973589241e-18	"5"	"MIR1244-2"
"276"	7.00750340625765e-23	1.61250351170303	0.581	0.441	1.48453959661568e-18	"5"	"EEF1B2"
