"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"SACM1L"	4.51275195861327e-06	0.504969923933682	1	1	0.0552721859890953	"0"	"SACM1L"
"G2E3"	4.6702422318916e-06	0.271486904930516	1	1	0.0572011268562083	"0"	"G2E3"
"PAK2"	4.72338364780194e-06	0.378970836370062	1	1	0.0578520029182782	"0"	"PAK2"
"RHBDD3"	4.7778091431498e-06	0.299812953662354	1	1	0.0585186063852988	"0"	"RHBDD3"
"ATF4"	4.83457135023101e-06	0.374834049829197	1	1	0.0592138298976295	"0"	"ATF4"
"RAP2C"	4.85691680491538e-06	0.401723135445579	1	1	0.0594875170266036	"0"	"RAP2C"
"BRD9"	4.89294816188107e-06	0.700352964986926	1	1	0.0599288290867194	"0"	"BRD9"
"EIF4G3"	4.9938476686369e-06	0.376734942674414	1	1	0.0611646462454648	"0"	"EIF4G3"
"TMEM14B"	4.99697538901949e-06	0.282805186254713	1	1	0.0612029545647107	"0"	"TMEM14B"
"PDZD11"	5.06226431476846e-06	0.38203248926796	1	1	0.0620026133272841	"0"	"PDZD11"
"TSEN54"	5.0990468014579e-06	0.359970976114411	1	1	0.0624531252242563	"0"	"TSEN54"
"CFLAR"	5.1059635759196e-06	0.328981480411937	1	1	0.0625378418778633	"0"	"CFLAR"
"SFPQ"	5.15989164682364e-06	0.250600595437696	1	1	0.0631983528902959	"0"	"SFPQ"
"SH3KBP1"	5.20230187798363e-06	0.35097638890063	1	1	0.0637177934015435	"0"	"SH3KBP1"
"ZNF268"	5.22395664331134e-06	0.324642022131346	1	1	0.0639830209672773	"0"	"ZNF268"
"USP30-AS1"	5.24963512227926e-06	0.311762689245462	1	1	0.0642975309776764	"0"	"USP30-AS1"
"DOK1"	5.25858175349007e-06	0.352020869164825	1	1	0.0644071093167463	"0"	"DOK1"
"MAP3K14"	5.42234723391234e-06	0.392546014933931	1	1	0.0664129089209584	"0"	"MAP3K14"
"EGR2"	5.62211701731121e-06	0.313198823468849	1	1	0.0688596892280277	"0"	"EGR2"
"GBP5"	5.74052032720909e-06	0.362773953512438	1	1	0.0703098929676569	"0"	"GBP5"
"ENTPD4"	5.7626492914146e-06	0.393630484267224	1	1	0.070580928521246	"0"	"ENTPD4"
"NUP54"	5.79654190317386e-06	0.257848872854176	1	1	0.0709960452300734	"0"	"NUP54"
"RFFL"	5.88471367211845e-06	0.470360825278561	1	1	0.0720759730561068	"0"	"RFFL"
"ZRSR2"	5.93745797221729e-06	0.382199006405699	1	1	0.0727219852437174	"0"	"ZRSR2"
"ZMAT5"	5.94232089022506e-06	0.336891821642926	1	1	0.0727815462634765	"0"	"ZMAT5"
"EIF4G2"	5.94686023589909e-06	0.28387151700564	1	1	0.0728371441692921	"0"	"EIF4G2"
"ZNF410"	6.04220608780434e-06	0.292420935975919	1	1	0.0740049401634276	"0"	"ZNF410"
"FBXW7"	6.07334071092391e-06	0.535340432743578	1	1	0.0743862770273961	"0"	"FBXW7"
"MMS19"	6.10033456332252e-06	0.273912178074756	1	1	0.0747168977315742	"0"	"MMS19"
"NMI"	6.14945538014731e-06	0.29971158804242	1	1	0.0753185294960443	"0"	"NMI"
"SPDYA"	6.184058736287e-06	0.455715903173981	1	1	0.0757423514020432	"0"	"SPDYA"
"ACAA2"	6.23956566241475e-06	0.339128915962384	1	1	0.0764222002332559	"0"	"ACAA2"
"DHFR"	6.27451400075841e-06	0.36508483008182	1	1	0.076850247481289	"0"	"DHFR"
"BCAP31"	6.33255535078913e-06	0.338673328020509	1	1	0.0775611379364652	"0"	"BCAP31"
"RCOR3"	6.37032482824321e-06	0.265543637115432	1	1	0.0780237384963229	"0"	"RCOR3"
"SIN3A"	6.54078077332026e-06	0.504687023360113	1	1	0.0801114829116266	"0"	"SIN3A"
"ZNF766"	6.5419004509398e-06	0.343912564450861	1	1	0.0801251967231106	"0"	"ZNF766"
"PI4K2B"	6.62613080390792e-06	0.464697498316806	1	1	0.0811568500862642	"0"	"PI4K2B"
"PCBP1-AS1"	6.80767963149122e-06	0.51466205998522	1	1	0.0833804601265045	"0"	"PCBP1-AS1"
"RAP1A"	6.82115830727288e-06	0.382189991682797	1	1	0.0835455469474782	"0"	"RAP1A"
"HMGB3"	6.91380457128375e-06	0.585111906904322	1	1	0.0846802783890834	"0"	"HMGB3"
"NISCH"	6.9714671856177e-06	0.391247343219625	1	1	0.0853865300894456	"0"	"NISCH"
"TAB2"	6.97507705253575e-06	0.325100420343688	1	1	0.0854307437394579	"0"	"TAB2"
"MUL1"	7.16347660617529e-06	0.392770391477971	1	1	0.0877382614724349	"0"	"MUL1"
"CLTC"	7.21934167646765e-06	0.838268251101095	1	1	0.0884224968533758	"0"	"CLTC"
"PRPF18"	7.22880548742131e-06	0.412477697830667	1	1	0.0885384096099362	"0"	"PRPF18"
"CAMKK2"	7.27426196397157e-06	0.328291504926824	1	1	0.0890951605347237	"0"	"CAMKK2"
"IVNS1ABP"	7.35817324573288e-06	0.421457519227065	1	1	0.0901229059137363	"0"	"IVNS1ABP"
"MYSM1"	7.36648956817295e-06	0.318012688953768	1	1	0.0902247642309823	"0"	"MYSM1"
"PCIF1"	7.39180944505365e-06	0.318436076927032	1	1	0.0905348820830171	"0"	"PCIF1"
"ACER1"	7.41905768951812e-06	0.737166560509648	1	1	0.090868618581218	"0"	"ACER1"
"SEC22C"	7.49931300460428e-06	0.672374342982163	1	1	0.0918515856803932	"0"	"SEC22C"
"KCNA2"	7.50212736065711e-06	0.865245991319844	1	1	0.0918860559133283	"0"	"KCNA2"
"TTPAL"	7.51037879299735e-06	0.504914421232087	1	1	0.0919871194566316	"0"	"TTPAL"
"STK11IP"	7.70638068370487e-06	0.287431633249071	1	1	0.0943877506140172	"0"	"STK11IP"
"AKAP2"	7.79230686785115e-06	0.411544863068904	1	1	0.0954401745174409	"0"	"AKAP2"
"TPD52"	7.8553608267137e-06	0.556579535409718	1	1	0.0962124594055894	"0"	"TPD52"
"ELMO2"	8.16396896075801e-06	0.618829372391321	1	1	0.0999922918313641	"0"	"ELMO2"
"SAT1"	8.17756521049433e-06	0.335690588798421	1	1	0.100158818698135	"0"	"SAT1"
"ANKRD13D"	8.2469034875521e-06	0.304073824226609	1	1	0.101008073915538	"0"	"ANKRD13D"
"ORMDL2"	8.37948543375922e-06	0.315385209963711	1	1	0.102631937592683	"0"	"ORMDL2"
"EPS8L2"	8.38855494637379e-06	0.512244836433897	1	1	0.102743020983186	"0"	"EPS8L2"
"ATF3"	8.56627491257779e-06	0.905091105651962	1	1	0.104919735129253	"0"	"ATF3"
"NDRG1"	8.7389513892742e-06	0.376914618014467	1	1	0.10703467661583	"0"	"NDRG1"
"YIF1A"	8.75908088852437e-06	0.302453082301518	1	1	0.107281222722646	"0"	"YIF1A"
"WDR11"	8.77420236701203e-06	0.306506892067706	1	1	0.107466430591163	"0"	"WDR11"
"SEC23B"	8.80032693466144e-06	0.286894572089871	1	1	0.107786404295733	"0"	"SEC23B"
"PSME2"	9.00319989777033e-06	0.370689901329564	1	1	0.110271192347891	"0"	"PSME2"
"IGIP"	9.10349353422478e-06	0.705958653546862	1	1	0.111499588807185	"0"	"IGIP"
"SLAIN2"	9.42287011802814e-06	0.258136126369514	1	1	0.115411313205609	"0"	"SLAIN2"
"TMEM140"	9.47225620355573e-06	0.360687943298927	1	1	0.116016193981151	"0"	"TMEM140"
"GRK2"	9.64317133946227e-06	0.265601335220811	1	1	0.118109562565734	"0"	"GRK2"
"SLK"	9.71090317860245e-06	0.894585105987876	1	1	0.118939142131523	"0"	"SLK"
"EID3"	9.71151752006634e-06	0.440583449458039	1	1	0.118946666585773	"0"	"EID3"
"BIRC2"	9.9392811640597e-06	0.396628404445313	1	1	0.121736315697403	"0"	"BIRC2"
"ANKRD36"	1.00527970667403e-05	0.301430156008269	1	1	0.123126658473435	"0"	"ANKRD36"
"TNKS2"	1.00679454669366e-05	0.255603602945122	1	1	0.123312196079039	"0"	"TNKS2"
"KIAA0232"	1.01641234131311e-05	0.29884326293168	1	1	0.12449018356403	"0"	"KIAA0232"
"UNC45A"	1.04996304133817e-05	0.38639908620889	1	1	0.128599473303099	"0"	"UNC45A"
"LRRC40"	1.05620099786243e-05	0.340752584651856	1	1	0.12936349821819	"0"	"LRRC40"
"XPC"	1.05844432561893e-05	0.305914306859957	1	1	0.129638261001807	"0"	"XPC"
"ZNHIT1"	1.08124198367633e-05	0.384468211310587	1	1	0.132430518160676	"0"	"ZNHIT1"
"MTRR"	1.09076505273836e-05	0.501543570836738	1	1	0.133596903659394	"0"	"MTRR"
"UPF2"	1.09924283723909e-05	0.333216221846232	1	1	0.134635262705043	"0"	"UPF2"
"NIPAL2"	1.10086514022437e-05	0.335960243455691	1	1	0.134833962374681	"0"	"NIPAL2"
"ASB3"	1.14431558502923e-05	0.297391689208975	1	1	0.14015577285438	"0"	"ASB3"
"CFP"	1.14741460270717e-05	0.462432991281233	1	1	0.140535340539575	"0"	"CFP"
"CBX1"	1.15241354793296e-05	0.252423761025181	1	1	0.141147611350828	"0"	"CBX1"
"ADSS"	1.15619250421505e-05	0.300906874392368	1	1	0.14161045791626	"0"	"ADSS"
"ADAM8"	1.15848269749008e-05	0.268946606033509	1	1	0.141890960788585	"0"	"ADAM8"
"FBXO44"	1.17983027752832e-05	0.273645720826373	1	1	0.144505612391669	"0"	"FBXO44"
"METTL13"	1.18083037742093e-05	0.440102536224426	1	1	0.144628104626516	"0"	"METTL13"
"FUT4"	1.19095944473565e-05	0.657730014441086	1	1	0.145868712791222	"0"	"FUT4"
"ZNF124"	1.22471311694683e-05	0.287246091989669	1	1	0.150002862563647	"0"	"ZNF124"
"ATP6V1D"	1.23651282207136e-05	0.30726509912742	1	1	0.1514480904473	"0"	"ATP6V1D"
"SMARCD2"	1.24686442150526e-05	0.361285503278555	1	1	0.152715954345965	"0"	"SMARCD2"
"ELMSAN1"	1.26767837141811e-05	0.481797901485784	1	1	0.15526524693129	"0"	"ELMSAN1"
"CYB561A3"	1.2699638854929e-05	0.294632896721197	1	1	0.155545176695171	"0"	"CYB561A3"
"PTK2"	1.27825207246322e-05	0.475051603698656	1	1	0.156560313835295	"0"	"PTK2"
"ZNF687"	1.28156408904918e-05	0.264887014396678	1	1	0.156965969626744	"0"	"ZNF687"
"PBLD"	1.28166171458893e-05	0.663319388581545	1	1	0.156977926802852	"0"	"PBLD"
"SEPT2"	1.28264541110358e-05	0.253435479791456	1	1	0.157098409951967	"0"	"SEPT2"
"OPA1-AS1"	1.31741075539709e-05	0.3322358224135	1	1	0.161356469321036	"0"	"OPA1-AS1"
"ZNF281"	1.32599410548914e-05	0.263110594512199	1	1	0.16240775804031	"0"	"ZNF281"
"ZDHHC17"	1.37200097821134e-05	0.311361783906172	1	1	0.168042679811325	"0"	"ZDHHC17"
"THEMIS2"	1.38226150843141e-05	0.403009519804595	1	1	0.169299389552679	"0"	"THEMIS2"
"ANKRD33B"	1.38900126673619e-05	0.739938375713143	1	1	0.170124875149848	"0"	"ANKRD33B"
"FYTTD1"	1.40194741467108e-05	0.309903916192706	1	1	0.171710519348914	"0"	"FYTTD1"
"GORASP2"	1.48843930943754e-05	0.42099851028976	1	1	0.18230404661991	"0"	"GORASP2"
"QDPR"	1.52256046436905e-05	0.347190079291288	1	1	0.186483205675921	"0"	"QDPR"
"NDUFAF7"	1.52815813565984e-05	0.306231494957458	1	1	0.187168808455618	"0"	"NDUFAF7"
"FAM193B"	1.55579852704712e-05	0.417827694914223	1	1	0.190554203592732	"0"	"FAM193B"
"C10orf95"	1.56589323407545e-05	0.254629062624204	1	1	0.191790603309561	"0"	"C10orf95"
"RRN3"	1.58469582399686e-05	0.509423768900163	1	1	0.194093544523136	"0"	"RRN3"
"IDH3A"	1.60001419960484e-05	0.389531190295724	1	1	0.195969739167601	"0"	"IDH3A"
"AAK1"	1.60766523177766e-05	0.294652572697405	1	1	0.196906837588127	"0"	"AAK1"
"CCNT2"	1.6471260292748e-05	0.276266369884436	1	1	0.201739996065578	"0"	"CCNT2"
"ADO"	1.66076868994145e-05	0.447677386242898	1	1	0.203410949144029	"0"	"ADO"
"ACOX3"	1.67400353332156e-05	0.486483229730954	1	1	0.205031952761225	"0"	"ACOX3"
"MXD4"	1.70716291244487e-05	0.610700577183021	1	1	0.209093313516248	"0"	"MXD4"
"UTY"	1.72070710306227e-05	0.547793405237627	1	1	0.210752205983066	"0"	"UTY"
"IARS2"	1.72837537044995e-05	0.410024387783757	1	1	0.21169141537271	"0"	"IARS2"
"TRIM47"	1.79709864757752e-05	0.351400857948317	1	1	0.220108642355294	"0"	"TRIM47"
"SYAP1"	1.81844802921743e-05	0.342265041118129	1	1	0.222723514618551	"0"	"SYAP1"
"DNASE2"	1.94538217435477e-05	0.315131164123358	1	1	0.238270408714972	"0"	"DNASE2"
"DBF4"	1.98078157237216e-05	0.44593524223156	1	1	0.242606126984142	"0"	"DBF4"
"KRIT1"	1.99142466665673e-05	0.28479496372783	1	1	0.243909693172116	"0"	"KRIT1"
"MAEA"	1.99316362334393e-05	0.295685419666157	1	1	0.244122680587164	"0"	"MAEA"
"MTHFS"	2.02951191116731e-05	0.362097961334676	1	1	0.248574618879772	"0"	"MTHFS"
"WDR46"	2.03913699217766e-05	0.304896118757433	1	1	0.24975349880192	"0"	"WDR46"
"PIK3R2"	2.0846400780982e-05	0.572037711361499	1	1	0.255326716765467	"0"	"PIK3R2"
"PDS5A"	2.09968806630127e-05	0.293574113148381	1	1	0.25716979436058	"0"	"PDS5A"
"GNG3"	2.10017269241325e-05	0.31892194469347	1	1	0.257229151366775	"0"	"GNG3"
"LIMK2"	2.13432606354365e-05	0.371236385385771	1	1	0.261412256262826	"0"	"LIMK2"
"RRAGC"	2.14048232613714e-05	0.25710678656062	1	1	0.262166275305277	"0"	"RRAGC"
"RNF138P1"	2.15108866510937e-05	0.620538207159196	1	1	0.263465339702596	"0"	"RNF138P1"
"SLC45A1"	2.1536442849369e-05	0.606436139781293	1	1	0.263778352019072	"0"	"SLC45A1"
"CCZ1B"	2.17811177656694e-05	0.71779627288702	1	1	0.266775130393919	"0"	"CCZ1B"
"ATG101"	2.23289177157681e-05	0.320007376100179	1	1	0.273484584182728	"0"	"ATG101"
"USP9Y"	2.23430363808198e-05	0.274724598877111	1	1	0.273657509592281	"0"	"USP9Y"
"TMEM205"	2.23999974231105e-05	0.281040408297184	1	1	0.274355168438258	"0"	"TMEM205"
"SCAPER"	2.26536096431799e-05	0.29020634824726	1	1	0.277461410909667	"0"	"SCAPER"
"ISG15"	2.26585389361704e-05	0.490452187567996	1	1	0.277521784890215	"0"	"ISG15"
"PMS2CL"	2.31287378633279e-05	0.251634420552699	1	1	0.28328078135004	"0"	"PMS2CL"
"RSRC2"	2.35804347900918e-05	0.723558285984748	1	1	0.288813165309044	"0"	"RSRC2"
"NOL9"	2.37106045710876e-05	0.279155794854258	1	1	0.29040748478668	"0"	"NOL9"
"KIF5B"	2.47767028624239e-05	0.475224194278898	1	1	0.303465056658968	"0"	"KIF5B"
"TLE1"	2.51031527792687e-05	0.626272530181474	1	1	0.307463415240483	"0"	"TLE1"
"SKIV2L2"	2.51919604568156e-05	0.689457808888076	1	1	0.308551131675077	"0"	"SKIV2L2"
"ERP44"	2.54869638102932e-05	0.25892340034661	1	1	0.312164332748471	"0"	"ERP44"
"GPX1"	2.58005229285013e-05	0.422415015689115	1	1	0.316004804828284	"0"	"GPX1"
"DCTN5"	2.64654108857686e-05	0.388211185270546	1	1	0.324148352528894	"0"	"DCTN5"
"GMIP"	2.65493903337671e-05	0.393616884428592	1	1	0.325176932807979	"0"	"GMIP"
"MTRNR2L2"	2.6701751452343e-05	0.566652891186067	1	1	0.327043051788297	"0"	"MTRNR2L2"
"HERC4"	2.68313949533704e-05	0.257660788665749	1	1	0.328630925388881	"0"	"HERC4"
"TMEM209"	2.70074963751986e-05	0.264164485485104	1	1	0.330787815603432	"0"	"TMEM209"
"RBM38"	2.75726902813579e-05	0.265251060772631	1	1	0.337710310566071	"0"	"RBM38"
"BST2"	2.83912741481811e-05	0.263666006501257	1	1	0.347736325766922	"0"	"BST2"
"PRKRA"	2.90514137541313e-05	0.419319572388289	1	1	0.3558217156606	"0"	"PRKRA"
"FAM227B"	2.93531845031733e-05	0.349671829372248	1	1	0.359517803794867	"0"	"FAM227B"
"CARD16"	2.97047864322885e-05	0.374146546885729	1	1	0.363824224222669	"0"	"CARD16"
"ALDH18A1"	2.97904617166701e-05	0.361566309381573	1	1	0.364873575105776	"0"	"ALDH18A1"
"RHOQ"	2.98508282003216e-05	0.476295413896693	1	1	0.36561294379754	"0"	"RHOQ"
"ANKRD35"	2.99811077271844e-05	0.619579541209697	1	1	0.367208607442554	"0"	"ANKRD35"
"CCDC47"	3.00277946966206e-05	0.439763423855304	1	1	0.367780429444209	"0"	"CCDC47"
"PSMB5"	3.01868814687877e-05	0.441954237988721	1	1	0.369728924229712	"0"	"PSMB5"
"EFL1"	3.04934595126258e-05	0.308245727740541	1	1	0.37348389211064	"0"	"EFL1"
"SLC33A1"	3.08736730925539e-05	0.434778695845811	1	1	0.378140748037601	"0"	"SLC33A1"
"MRS2P2"	3.10214023387267e-05	0.478753772058937	1	1	0.379950135844724	"0"	"MRS2P2"
"VEZT"	3.10592457682158e-05	0.377804720635211	1	1	0.380413642169107	"0"	"VEZT"
"TMEM165"	3.11854358791698e-05	0.287370334651971	1	1	0.381959218648072	"0"	"TMEM165"
"DNAJC15"	3.12622701725676e-05	0.318066212223474	1	1	0.382900285073608	"0"	"DNAJC15"
"LETM1"	3.1853897742733e-05	0.260729068596	1	1	0.390146539552994	"0"	"LETM1"
"CPSF2"	3.18775935343069e-05	0.303422739965441	1	1	0.390436765608191	"0"	"CPSF2"
"COA4"	3.23056167893541e-05	0.434901287985713	1	1	0.395679194436009	"0"	"COA4"
"PDIA4"	3.24658678440364e-05	0.317255292867216	1	1	0.397641949353758	"0"	"PDIA4"
"SLTM"	3.28776952855372e-05	0.283399384987266	1	1	0.40268601185726	"0"	"SLTM"
"UBA6"	3.30725700440282e-05	0.486775024681723	1	1	0.405072837899258	"0"	"UBA6"
"XRN2"	3.3946057191221e-05	0.286457486925229	1	1	0.415771308478075	"0"	"XRN2"
"TRMT1"	3.40039699479868e-05	0.280150584514697	1	1	0.416480623922942	"0"	"TRMT1"
"PNPT1"	3.47342117885694e-05	0.336422600688312	1	1	0.425424625986398	"0"	"PNPT1"
"PSMD9"	3.47980465571287e-05	0.335016758050962	1	1	0.426206474231712	"0"	"PSMD9"
"PAM"	3.54053248259338e-05	0.254715171029513	1	1	0.433644418468037	"0"	"PAM"
"GPBP1"	3.63263791950608e-05	0.321319039037963	1	1	0.444925492381105	"0"	"GPBP1"
"TSNAX-DISC1"	3.66922258893865e-05	0.511312803335588	1	1	0.449406382693205	"0"	"TSNAX-DISC1"
"HINT1"	3.81944581922117e-05	0.254702487127121	1	1	0.467805723938209	"0"	"HINT1"
"PTBP3"	3.94016573923806e-05	0.337699622736668	1	1	0.482591499741878	"0"	"PTBP3"
"ALG11"	4.00824417442598e-05	0.740304731219704	1	1	0.490929746483695	"0"	"ALG11"
"MDH1"	4.00855413926033e-05	0.256349157388101	1	1	0.490967710976605	"0"	"MDH1"
"CANX"	4.01384889460915e-05	0.362327770039627	1	1	0.491616212611729	"0"	"CANX"
"ZNF587B"	4.01595979455228e-05	0.278520900477595	1	1	0.491874755636763	"0"	"ZNF587B"
"TRAPPC11"	4.01659223276355e-05	0.349225559833187	1	1	0.49195221666888	"0"	"TRAPPC11"
"LINC00426"	4.10038879369525e-05	0.481727720543663	1	1	0.502215619451794	"0"	"LINC00426"
"PRPSAP2"	4.17888885686081e-05	0.299396307568813	1	1	0.511830307188312	"0"	"PRPSAP2"
"ERC1"	4.19732930276846e-05	0.291929692762473	1	1	0.514088893003081	"0"	"ERC1"
"RARRES3"	4.27780405677945e-05	0.381769563623294	1	1	0.523945440874347	"0"	"RARRES3"
"WDR33"	4.3096634219719e-05	0.504271548316058	1	1	0.527847575923119	"0"	"WDR33"
"BUB1B"	4.31927534109232e-05	0.346494563708745	1	1	0.529024843776987	"0"	"BUB1B"
"GPALPP1"	4.3201579526399e-05	0.282171067468678	1	1	0.529132946039334	"0"	"GPALPP1"
"CCR3"	4.38507401948861e-05	0.733689094293272	1	1	0.537083865906965	"0"	"CCR3"
"CYSTM1"	4.41040404045391e-05	0.365878943429472	1	1	0.540186286874794	"0"	"CYSTM1"
"MGC70870"	4.41134867021284e-05	0.263380491101355	1	1	0.540301985127669	"0"	"MGC70870"
"TMEM11"	4.52445979637124e-05	0.292762766801239	1	1	0.554155835859549	"0"	"TMEM11"
"PRELID3B"	4.52851214347685e-05	0.298622136497439	1	1	0.554652167333044	"0"	"PRELID3B"
"MTHFSD"	4.56697280092823e-05	0.30449742643863	1	1	0.559362828657689	"0"	"MTHFSD"
"HUS1"	4.61535103588572e-05	0.52662523584905	1	1	0.565288194875283	"0"	"HUS1"
"OAS2"	4.63351127880586e-05	0.26127331154159	1	1	0.567512461428142	"0"	"OAS2"
"RAB8B"	4.66960641485725e-05	0.505854988869341	1	1	0.571933393691716	"0"	"RAB8B"
"LST1"	4.72842247731654e-05	0.389712275654045	1	1	0.57913718502173	"0"	"LST1"
"NEDD1"	4.88113712603108e-05	0.303571879945011	1	1	0.597841675196287	"0"	"NEDD1"
"ATXN10"	4.93095937714642e-05	0.328067744080375	1	1	0.603943904512893	"0"	"ATXN10"
"C8orf44"	4.93824463189851e-05	0.446924048143956	1	1	0.60483620251493	"0"	"C8orf44"
"SLC39A4"	4.96232799737774e-05	0.364893577674483	1	1	0.607785933118826	"0"	"SLC39A4"
"ZFAND1"	5.04535259422358e-05	0.305059292803101	1	1	0.617954785740505	"0"	"ZFAND1"
"MSH3"	5.0478907765326e-05	0.336890426995719	1	1	0.618265662309713	"0"	"MSH3"
"FLAD1"	5.06861423442002e-05	0.25708481903029	1	1	0.620803871431764	"0"	"FLAD1"
"SEC23A"	5.07905247180101e-05	0.440095897689549	1	1	0.622082346746188	"0"	"SEC23A"
"HSD11B1"	5.14781740646055e-05	2.09323891270425	1	1	0.630504675943288	"0"	"HSD11B1"
"CSE1L"	5.1877542242105e-05	0.355342829683821	1	1	0.635396137381303	"0"	"CSE1L"
"DYNLL1"	5.22681223662484e-05	0.560550640093989	1	1	0.640179962741811	"0"	"DYNLL1"
"ZFX"	5.33874485395547e-05	0.264383638142043	1	1	0.653889469712466	"0"	"ZFX"
"UBE2A"	5.43073598760794e-05	0.415126364099251	1	1	0.665156543762221	"0"	"UBE2A"
"NR2C2AP"	5.60829290175337e-05	0.321973172463203	1	1	0.686903714606752	"0"	"NR2C2AP"
"ZNF227"	5.68766257196374e-05	0.275989471053752	1	1	0.696624911814119	"0"	"ZNF227"
"INTS4"	5.71933006896467e-05	0.40924204933167	1	1	0.700503546846793	"0"	"INTS4"
"CDC37L1"	5.86819215769129e-05	0.313442033675951	1	1	0.718736175474029	"0"	"CDC37L1"
"GLS"	5.90228159742252e-05	0.290835476993053	1	1	0.722911450052311	"0"	"GLS"
"RANBP9"	5.95556207377534e-05	0.426143375761253	1	1	0.729437242796004	"0"	"RANBP9"
"SLC27A2"	6.00414237183629e-05	0.282373083076877	1	1	0.735387357702509	"0"	"SLC27A2"
"XBP1"	6.06046283368979e-05	0.377101460977276	1	1	0.742285487870326	"0"	"XBP1"
"ELOC"	6.09482599396061e-05	0.299327693069628	1	1	0.746494287740296	"0"	"ELOC"
"PPP6R1"	6.09673532518893e-05	0.319361364092043	1	1	0.74672814262914	"0"	"PPP6R1"
"VCPIP1"	6.20652004065772e-05	0.389640681809876	1	1	0.760174574579757	"0"	"VCPIP1"
"MEX3C"	6.34895994374779e-05	0.31695075189602	1	1	0.777620613910229	"0"	"MEX3C"
"SRFBP1"	6.37392197972883e-05	0.489427416594463	1	1	0.780677964077187	"0"	"SRFBP1"
"PPP3CB"	6.57828877970274e-05	0.370825718816153	1	1	0.805708809737992	"0"	"PPP3CB"
"FOXN2"	6.58872984905633e-05	0.38124232186005	1	1	0.806987631912419	"0"	"FOXN2"
"SRA1"	6.69494469710487e-05	0.43722449829411	1	1	0.819996826501405	"0"	"SRA1"
"RAB3GAP2"	6.76228104511099e-05	0.363184887198681	1	1	0.828244182405194	"0"	"RAB3GAP2"
"MVD"	6.84489001922732e-05	0.296904541899796	1	1	0.838362129554962	"0"	"MVD"
"CABIN1"	6.90518786255841e-05	0.513102580713035	1	1	0.845747409406154	"0"	"CABIN1"
"XRCC1"	6.98491270914681e-05	0.349168961779821	1	1	0.855512108616301	"0"	"XRCC1"
"DOLK"	7.09311963137551e-05	0.435232722097201	1	1	0.868765292450873	"0"	"DOLK"
"KIAA0141"	7.17406523754266e-05	0.420884278644785	1	1	0.878679510294225	"0"	"KIAA0141"
"ST7L"	7.25068899677278e-05	0.504003477030285	1	1	0.888064388324731	"0"	"ST7L"
"FAS"	7.29076874356972e-05	0.553343949433906	1	1	0.892973355712419	"0"	"FAS"
"IFT27"	7.39100348111198e-05	0.32610734418666	1	1	0.905250106366596	"0"	"IFT27"
"CRSP8P"	7.40809570730718e-05	0.277629324743371	1	1	0.907343562230983	"0"	"CRSP8P"
"CALCOCO2"	7.43019034054682e-05	0.455744555860843	1	1	0.910049712910174	"0"	"CALCOCO2"
"BSDC1"	7.49949337694994e-05	0.453392585299639	1	1	0.918537948808829	"0"	"BSDC1"
"APBB1"	7.6094975154138e-05	0.430582512055835	1	1	0.932011255687882	"0"	"APBB1"
"CASC1"	7.61939562312439e-05	0.646663411055485	1	1	0.933223575920275	"0"	"CASC1"
"TCTN1"	7.78385455133322e-05	0.267068902421325	1	1	0.953366505447293	"0"	"TCTN1"
"PTPN11"	7.86364443572107e-05	0.463432441906797	1	1	0.963139170487116	"0"	"PTPN11"
"LUC7L2"	8.27003638689924e-05	0.41692637608806	1	1	1	"0"	"LUC7L2"
"ABHD12"	8.34156866767249e-05	0.27792784943853	1	1	1	"0"	"ABHD12"
"KMT5B"	8.40638502375532e-05	0.270937840130316	1	1	1	"0"	"KMT5B"
"UQCRHL"	8.42787963448541e-05	0.347139670841463	1	1	1	"0"	"UQCRHL"
"NADSYN1"	8.43694734184527e-05	0.569870024347452	1	1	1	"0"	"NADSYN1"
"DNAJA1"	8.59167537587555e-05	0.320298487492533	1	1	1	"0"	"DNAJA1"
"NIPSNAP2"	8.72748895576724e-05	0.270383786422052	1	1	1	"0"	"NIPSNAP2"
"TMEM120B"	8.79252665904603e-05	0.445423033379903	1	1	1	"0"	"TMEM120B"
"FRMD8"	8.90386574569175e-05	0.26149504470234	1	1	1	"0"	"FRMD8"
"ACOT4"	8.92106853532181e-05	0.281820315244477	1	1	1	"0"	"ACOT4"
"ATP6V1G2"	9.17184666703325e-05	0.423360949289014	1	1	1	"0"	"ATP6V1G2"
"SPCS1"	9.3982476069222e-05	0.288714790391186	1	1	1	"0"	"SPCS1"
"EPM2AIP1"	9.5319946512208e-05	0.273522529904767	1	1	1	"0"	"EPM2AIP1"
"SNRPB"	9.73154321204615e-05	0.256418761085797	1	1	1	"0"	"SNRPB"
"CINP"	9.74804527217996e-05	0.29593542207801	1	1	1	"0"	"CINP"
"ARMC6"	9.96570999949401e-05	0.264960263500051	1	1	1	"0"	"ARMC6"
"PREX1"	0.000103645247347173	0.424031693100659	1	1	1	"0"	"PREX1"
"MTFP1"	0.000103899195163383	0.404498367141148	1	1	1	"0"	"MTFP1"
"GSTM3"	0.000107937268181292	0.448851738305716	1	1	1	"0"	"GSTM3"
"TVP23B"	0.000108054519991606	0.340496390716538	1	1	1	"0"	"TVP23B"
"HIF1AN"	0.000110968798611749	0.332574240659046	1	1	1	"0"	"HIF1AN"
